LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus_1,month_sold_2,month_sold_3,month_sold_4,month_sold_5,month_sold_6,month_sold_7,month_sold_8,month_sold_9,month_sold_10,month_sold_11,month_sold_12,structure_quality_2,structure_quality_3,structure_quality_4,structure_quality_5
25.5936772612,-80.4014359541,15210.0,2299.0,1336.0,8045.2,30472.1,12157.0,95583.4,44951.0,8381.4,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.7384195223,-80.2574979455,8175.0,3195.0,35994.0,2025.5,7437.4,3684.8,25384.3,4040.8,15548.7,66,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.7082824371,-80.4352885991,4500.0,1820.0,1652.0,16259.8,54247.6,38214.1,83588.2,40726.4,16469.2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.823113981,-80.2267359177,6000.0,1173.0,3295.0,3797.5,28302.5,10668.6,20204.1,20204.1,3922.7,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.7463602355,-80.3029774812,5700.0,1712.0,3902.0,1503.8,21287.7,2496.0,37899.0,14607.2,5518.4,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.4697141936,-80.4250747958,6937.0,2578.0,550.0,17657.8,27839.0,16504.8,135259.7,87549.6,4933.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.8372478254,-80.1990012547,4050.0,1054.0,793.0,1568.0,26205.1,5157.6,22074.8,22074.8,2255.8,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.7713427981,-80.2492008388,6750.0,1459.0,0.0,9074.5,15242.5,4758.1,18672.3,8435.0,4698.9,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9237163222,-80.2430156115,7866.0,1476.0,1428.0,5974.0,40030.6,2745.7,55899.5,55899.5,920.3,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.6515164415,-80.3341368812,10500.0,1310.0,0.0,931.3,15791.9,13614.1,65035.5,14989.0,10938.3,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.6126240149,-80.3722117141,8527.0,2249.0,1415.0,9468.8,20999.9,8937.7,83905.0,33620.2,1939.8,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.5933479119,-80.385129998,8284.0,1355.0,6505.0,8277.5,25133.9,8443.0,91900.9,41805.2,3616.4,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.5818803836,-80.3380258367,9784.0,1557.0,24804.0,13118.5,10039.3,4475.9,85389.1,39502.7,8832.3,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.611738769,-80.3425499617,8942.0,2790.0,34704.0,6207.0,11240.8,6535.0,77582.0,29425.4,11182.3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.4688563296,-80.4446150171,6673.0,2405.0,465.0,11192.1,34283.6,22948.3,139246.9,90710.7,1565.9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.6715798939,-80.4227211533,6836.0,1572.0,0.0,12396.8,43510.2,36054.1,84767.9,36478.2,11255.5,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.4593121797,-80.4461590226,4328.0,1543.0,0.0,11171.6,35049.2,23478.5,142356.2,94019.5,4046.7,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.9514535589,-80.1213818659,4402.0,3089.0,35539.0,8377.7,808.5,667.3,61988.4,58505.6,15164.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.6296947237,-80.3727819715,8000.0,1877.0,3283.0,7851.6,22555.8,14569.2,79752.8,28889.6,2282.3,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.9500118567,-80.1601718157,8800.0,2699.0,25391.0,4173.4,13512.6,1302.7,62420.9,58705.7,4410.5,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.6644829289,-80.4425780336,5000.0,2369.0,0.0,9435.3,48420.1,38526.1,91776.7,43374.9,17952.2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.464976843,-80.4357630716,8339.0,2081.0,3073.0,14152.3,31451.7,20017.6,138686.3,90617.1,4369.5,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.764012208,-80.3768659489,6133.0,1747.0,6123.0,6649.6,45828.0,13526.7,60757.7,34464.8,2744.7,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25.695041498,-80.3501804145,7500.0,1457.0,618.0,1208.1,29944.0,18823.3,59679.8,12293.3,1399.8,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.5416636372,-80.37243527,5000.0,2591.0,0.0,10371.8,14250.3,6644.6,103884.9,56741.0,2700.0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.6745750521,-80.4160536923,7363.0,2204.0,18750.0,13076.4,42085.8,35688.3,82294.6,34103.7,8982.6,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.8289066975,-80.2643379499,6540.0,955.0,6559.0,1632.1,35340.6,5065.2,30214.2,28867.9,7159.7,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.5505700701,-80.3805511802,5000.0,2605.0,110.0,6990.0,17910.4,7128.2,102823.6,54731.9,5835.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.6256036822,-80.3745591503,4180.0,1387.0,0.0,8340.4,22669.3,13454.3,81192.7,30395.9,1362.1,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.7780653772,-80.4025864259,4800.0,2093.0,1498.0,1629.4,55642.4,22678.8,69048.7,43805.4,1944.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.815561908,-80.2143079868,7316.0,1378.0,348.0,1395.3,24744.6,8147.5,15774.0,15774.0,1099.7,76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.4700887818,-80.4250874928,6390.0,2488.0,275.0,17674.6,27858.4,16526.0,135150.2,87424.4,4805.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.6206236517,-80.318050471,15038.0,4553.0,33479.0,8134.2,4394.0,4382.9,70039.5,24620.8,19702.3,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7626304705,-80.277185204,5000.0,1406.0,3378.0,8122.0,18113.9,6133.4,28223.0,7674.7,7583.0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25.9382102504,-80.2161722854,9563.0,1700.0,22607.0,4209.8,31540.1,3461.3,59177.0,59177.0,609.3,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.9585291807,-80.1631610994,10800.0,3874.0,29791.0,1895.7,14556.4,2152.5,59434.4,59434.4,1508.4,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.5709253585,-80.3956420082,4800.0,1388.0,1882.0,5674.3,25900.4,6826.9,100254.3,50529.4,10463.3,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.8947289058,-80.2158414601,8611.0,1089.0,7215.0,7458.9,30879.0,5623.2,43516.9,43516.9,2074.9,64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.7103820037,-80.4003905408,4050.0,1508.0,0.0,17575.9,46284.2,28465.6,72448.2,29681.5,5577.4,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.554044953,-80.3814498353,6788.0,2182.0,2646.0,5759.9,18712.2,6137.2,102009.2,53700.2,6137.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.6572071349,-80.3613998768,15046.0,2749.0,21699.0,4449.4,23618.1,22525.9,70427.1,19380.4,4206.4,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.6383941455,-80.4538858296,5281.0,2159.0,330.0,50.0,49153.6,35909.8,99569.3,49678.5,22593.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.5062004851,-80.3996426,6958.0,2004.0,2880.0,24098.9,19734.5,13301.9,119577.9,72019.6,3979.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.8797369481,-80.2869816925,7259.0,1733.0,4160.0,8695.4,54580.2,5555.8,48576.1,48164.6,11909.9,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.8692606298,-80.3004979138,9000.0,1441.0,8870.0,8688.6,54095.4,8807.7,48827.8,45563.5,7321.6,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9187776657,-80.1940787212,40260.0,5306.0,64010.0,5669.7,23841.2,3132.3,51503.5,50902.8,4531.5,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.5956691174,-80.3190749334,52102.0,3961.0,55033.0,14003.8,3213.7,3142.0,77691.9,33669.4,16060.2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.7531112144,-80.3182134925,10262.0,1638.0,22212.0,2108.9,26820.8,288.4,42135.0,19578.8,492.5,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.7330554783,-80.2659240654,10079.0,2977.0,26693.0,2436.1,8544.3,1040.5,28784.6,6393.8,17205.6,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25.8929885539,-80.1799318737,10500.0,914.0,0.0,3065.7,19106.7,4225.7,42412.5,40533.4,9621.0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25.5351167898,-80.400676807,4500.0,1622.0,13.0,14544.1,22891.2,15216.8,111320.3,62665.0,3296.3,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.4912482725,-80.4186271753,3750.0,1824.0,0.0,21472.7,25782.6,16180.5,127666.3,79589.9,357.6,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.6032920782,-80.4350553421,6280.0,2259.0,46470.0,1921.3,41529.0,23165.6,101635.2,50572.1,18805.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.8777186559,-80.2027440833,7500.0,1396.0,542.0,7844.4,27055.5,4787.1,36830.9,36830.9,1974.2,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.5673862063,-80.3852130177,7220.0,1275.0,2324.0,2368.3,22338.4,3496.9,98963.4,49880.2,7360.7,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.576202053,-80.3377041995,5500.0,2354.0,0.0,12836.3,10450.1,5647.7,87071.2,41510.9,8470.9,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.6153715216,-80.429907533,15000.0,2898.0,30815.0,3338.3,39998.3,24396.6,97590.2,46589.1,16167.5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.6713796016,-80.4071675122,7800.0,1980.0,4986.0,10311.5,38993.9,33172.9,80264.4,31451.6,6138.1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.838569397,-80.2754470547,6750.0,1690.0,5068.0,898.1,40242.9,5441.1,35260.7,32748.9,11656.2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7593099917,-80.3498722139,11004.0,3251.0,35546.0,8344.5,37019.8,4753.1,52057.9,28356.7,7893.0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.8473499371,-80.266826761,5520.0,1013.0,1152.0,718.1,41556.3,9709.1,35363.2,35363.2,13762.5,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.6274293142,-80.4009920307,3600.0,1325.0,3297.0,1169.5,31269.4,19325.3,87403.4,36340.0,5724.9,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.8930463777,-80.1615562769,9375.0,1493.0,11668.0,2081.8,13043.8,51.5,43481.7,38542.0,15623.3,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9694473229,-80.1501475572,7923.0,1480.0,1100.0,756.9,10427.4,2175.2,55136.2,55136.2,4927.3,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9541344925,-80.2666018004,9375.0,1141.0,5039.0,18112.9,48489.5,86.1,68877.9,68877.9,6320.8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.6856868925,-80.4526852206,4560.0,1933.0,1536.0,8881.1,54642.6,46333.9,91725.0,45856.1,20946.8,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.9564904443,-80.2566840069,7500.0,1361.0,2898.0,16129.6,45252.0,1903.1,68619.8,68619.8,5573.5,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.9545645865,-80.2220611623,8300.0,1575.0,358.0,8641.5,33865.0,2167.9,65331.6,65331.6,2181.5,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.7089942904,-80.3602996187,49223.0,4047.0,11339.0,6890.8,34833.0,17473.6,60282.1,17012.5,7174.8,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.703277707,-80.3614332213,8326.0,2489.0,0.0,5993.5,34460.9,19129.7,61558.1,16665.5,6185.2,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.4636947011,-80.4558800756,6000.0,2159.0,4071.0,7665.5,38112.6,26656.4,142989.4,94169.6,822.5,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.5353909779,-80.4006821564,4500.0,1828.0,11.0,14459.3,22903.0,15135.4,111243.0,62577.7,3382.4,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.8427533532,-80.1832890231,8850.0,2259.0,269.0,1668.8,21112.3,1311.5,24158.0,24158.0,7433.6,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.7144211932,-80.4254731082,5000.0,1784.0,0.0,19611.5,53194.1,34303.0,79865.1,38057.6,13776.8,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.9380859029,-80.2299845896,8625.0,1091.0,2653.0,5301.9,36084.7,2059.1,59882.9,59882.9,2639.2,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.9080799152,-80.1679541238,9900.0,1556.0,0.0,2973.7,15183.3,3424.0,48378.1,44362.6,13752.4,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.6402351588,-80.3937380788,6250.0,2781.0,1973.0,79.3,30252.8,21222.1,82676.7,31691.9,2725.9,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7184012919,-80.4460574228,10166.0,2507.0,26529.0,13110.1,59297.1,39642.5,85980.9,44972.1,20407.6,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.9041478964,-80.1761807456,8636.0,1023.0,0.0,4049.4,17770.1,4323.2,46585.1,43849.1,11073.8,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25.5806115154,-80.3624092969,7500.0,1512.0,1485.0,5565.4,18080.0,568.8,90507.9,42324.1,895.8,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.8637459064,-80.22475995,10387.0,1832.0,5447.0,8232.6,34618.5,3713.0,33317.6,33317.6,5363.7,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.7209634538,-80.4310327631,10387.0,1980.0,2250.0,18130.1,56109.6,34783.4,80964.0,40412.5,15430.4,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7540149379,-80.2335435971,7188.0,1280.0,570.0,4075.7,7440.2,6566.1,15716.3,8384.8,7371.1,75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.4720178044,-80.4235243989,5212.0,2483.0,0.0,18203.4,27308.8,15991.1,134283.4,86573.7,4549.7,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.7412311963,-80.4099643729,6000.0,1524.0,4560.0,15027.6,53858.5,25593.3,72616.6,37079.2,8344.5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.5712126691,-80.3522429399,10530.0,1310.0,9086.0,7940.1,15017.8,2889.2,91232.8,44402.5,3466.1,57,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.8458372027,-80.1537051264,7140.0,2046.0,29.0,11374.5,11397.1,499.9,28169.9,21433.2,12844.9,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.6367548013,-80.4440414812,5050.0,1913.0,3547.0,534.4,45860.8,32911.0,97096.7,46911.3,19374.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.7142360612,-80.432647312,7500.0,2155.0,28270.0,17236.4,54915.2,36370.3,82134.8,40319.6,16119.5,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.8141216602,-80.2040681815,5000.0,1445.0,10751.0,3949.2,23911.2,6133.1,14064.5,14064.5,595.5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.9476575591,-80.2909599628,3270.0,1289.0,639.0,21224.4,56298.9,3929.5,70011.4,70011.4,8155.2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.887727696,-80.3329056882,3392.0,1273.0,2209.0,8444.7,65477.1,7241.6,61254.7,55799.1,2997.9,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25.8765538371,-80.2915840312,8774.0,2001.0,23163.0,10162.1,54802.0,7460.0,48694.7,47353.6,10350.8,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25.8423481675,-80.3619664711,5820.0,3671.0,40430.0,8244.1,58329.9,11358.3,60542.9,47828.0,8199.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25.6813090759,-80.2995595712,48787.0,4032.0,4020.0,3937.4,12475.9,6551.3,49220.4,5084.9,4889.6,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.6014474203,-80.436074383,8789.0,1995.0,5660.0,1742.8,41849.4,23093.5,102309.3,51242.8,19148.4,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.853920907,-80.2428804811,7779.0,1202.0,12197.0,2924.1,40584.9,8324.1,32517.3,32517.3,11474.3,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.9175280485,-80.2406642015,7500.0,884.0,2439.0,3639.2,39154.9,456.8,53521.9,53521.9,3183.8,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.6794111704,-80.3918815047,8480.0,2309.0,25469.0,8289.5,36502.5,32397.4,74443.2,26008.6,996.3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.5654123728,-80.351622039,3232.0,1739.0,0.0,8467.2,13822.8,3015.0,92889.0,46415.3,3641.6,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.5587296202,-80.3771754569,7150.0,2256.0,2200.0,3985.0,18364.6,4101.9,99776.8,51552.5,4723.6,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.9531245197,-80.2009795829,8419.0,1663.0,1350.0,2974.7,26950.0,1532.3,64002.7,63391.6,5497.3,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.4429482118,-80.4850110766,7500.0,1603.0,0.0,7519.9,48683.0,24533.3,154821.7,105569.0,4631.7,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25.738925733,-80.4354704074,6900.0,2484.0,42076.0,15991.5,61737.2,33885.3,81020.5,44118.3,14761.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7388107751,-80.4286969758,6376.0,2556.0,40640.0,15948.6,59802.3,31767.8,78858.8,42094.8,14040.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.7576141523,-80.2649174504,5350.0,2459.0,0.0,9205.0,14033.2,8336.6,24724.8,3517.3,9355.2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.6800879666,-80.3921690771,9254.0,2483.0,29346.0,8512.8,36725.2,32306.6,74403.5,26062.0,1067.4,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.7357772431,-80.437873182,6603.0,3084.0,291.0,17176.9,61479.1,34970.6,82021.9,44397.4,16120.9,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.9226585667,-80.2667128063,12325.0,2273.0,2933.0,9344.2,47787.2,2376.3,58299.3,58299.3,950.9,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.8535705701,-80.3847149649,4597.0,2624.0,36254.0,7067.0,66510.3,13351.9,69021.9,56054.9,835.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.6383424749,-80.4555780614,6156.0,2982.0,28800.0,50.0,49688.8,36302.4,100054.9,50199.3,23146.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.5895278313,-80.3918912264,7800.0,1878.0,1399.0,8140.8,27451.3,8942.1,94440.2,44217.0,6236.1,58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.6377054103,-80.4377083355,3197.0,1196.0,0.0,275.8,43913.1,31296.3,95144.3,44861.3,17261.6,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.7414347062,-80.4093007715,6312.0,1690.0,7693.0,14942.4,53630.3,25347.4,72365.8,36909.9,8093.5,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.6078195191,-80.3286256628,15038.0,1901.0,29416.0,8670.8,6508.4,6398.0,75879.1,29659.1,14522.6,46,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25.7030392596,-80.2832535039,9388.0,4185.0,35637.0,1735.1,11603.4,2214.4,39993.5,11186.6,11175.6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.8974900418,-80.2003556742,12750.0,2007.0,0.0,9854.6,25706.4,1652.0,43945.7,43945.7,2945.1,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.8926727449,-80.2193660722,7670.0,1119.0,4402.0,7538.9,32037.3,5465.5,43025.9,43025.9,3238.8,65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25.8219413017,-80.2016695332,5280.0,1171.0,1713.0,4180.9,26450.2,5537.2,16685.9,16685.9,1442.6,92,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.5333571482,-80.3829364198,5202.0,2172.0,2325.0,13269.8,17022.5,11206.2,108335.2,60785.4,1083.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.8717954755,-80.3370010346,2730.0,1362.0,1552.0,2814.9,61295.8,1915.0,58688.2,51327.5,4554.7,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.9131971129,-80.2302543306,5250.0,2061.0,1613.0,618.2,35741.9,1088.4,51106.3,51106.3,4914.0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.9524609227,-80.1849201128,5215.0,2405.0,960.0,1042.9,21688.7,1309.5,62837.8,61429.7,1239.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25.6133099306,-80.3119761142,15350.0,4018.0,35258.0,11152.7,1659.6,1455.0,71107.9,27242.7,20365.4,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.7500332721,-80.4308407918,6832.0,2754.0,8500.0,11882.0,61247.2,31614.8,78948.9,44623.0,10436.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.8894233843,-80.1735801883,7260.0,878.0,158.0,624.3,17104.6,2987.5,41420.5,38558.2,11626.0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25.7520837788,-80.2854464261,6600.0,3108.0,1793.0,7277.8,17874.3,4811.2,31744.0,8797.5,11268.7,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.587173421,-80.3912394145,4830.0,1047.0,17500.0,7358.1,27324.4,8160.5,94925.2,44810.4,6568.6,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.9500826748,-80.2299588952,12654.0,3038.0,555.0,9251.5,36403.0,3859.8,64143.4,64143.4,572.4,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.4581857961,-80.4490005491,4328.0,1543.0,2323.0,10424.9,36058.8,24469.2,143246.7,94822.0,3789.2,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.6873147593,-80.4057336479,7956.0,2928.0,1882.0,13637.0,41858.3,34385.6,77236.0,30354.1,5442.5,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.6220983095,-80.3571014998,8964.0,1548.0,4301.0,5662.2,16801.1,10348.0,77957.3,28014.5,7063.3,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.4651531601,-80.4263152919,4000.0,2711.0,2470.0,17279.9,28346.8,16916.5,136873.2,89241.4,6078.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.8281861532,-80.2298438474,6345.0,1392.0,0.0,3634.8,30343.9,11258.6,22292.8,22292.8,5775.6,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25.826790213,-80.3785818197,4523.0,2581.0,2053.0,10667.8,58629.1,19210.7,63777.5,48388.9,2604.1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.916844307,-80.1705358379,4500.0,923.0,1932.0,2937.9,16133.2,2427.2,51420.5,47684.9,10755.6,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.7342842063,-80.369274287,7649.0,2771.0,14960.0,14364.6,40236.2,15036.3,60084.6,24770.1,4871.3,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.8247496251,-80.2893489778,6000.0,1207.0,0.0,2851.4,38490.6,1104.7,36235.2,29088.6,10379.8,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.7302713782,-80.2995918786,6720.0,1197.0,1757.0,2485.1,17639.4,2327.8,38964.5,15130.8,6119.7,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.8398415374,-80.1803406108,5400.0,1715.0,0.0,2592.6,20102.2,594.3,23266.9,23266.9,8384.7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.710877426,-80.275295012,10625.0,2544.0,990.0,1341.3,8590.9,1182.0,36141.9,14899.2,13931.3,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.8504440954,-80.3767738041,5938.0,2288.0,8466.0,7345.4,63844.4,12186.5,66175.5,53368.1,3418.1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7495140955,-80.309057828,9050.0,1650.0,4188.0,419.2,23571.7,2526.2,39506.7,16563.9,3530.6,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.5891330001,-80.3892022346,8118.0,1306.0,7321.0,7500.5,26584.2,8296.2,93941.5,43832.9,5600.5,58,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25.7573608361,-80.4161284687,4946.0,1879.0,4014.0,9150.3,57208.7,26515.6,73845.9,42036.0,6831.5,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.5439679277,-80.3759991878,5001.0,3339.0,34099.0,9385.7,15637.1,6910.6,103873.3,56371.5,4139.1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.8428218324,-80.1292739454,7178.0,2927.0,30187.0,19207.5,3320.5,324.7,31799.4,18909.5,11046.4,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
